drug_id	smiles
drug_34328	C1CN(CCC1(C2=CC=CC=C2)C(=O)O)CCC(C#N)(C3=CC=CC=C3)C4=CC=CC=C4
drug_92231	C[C@@]1(CC[C@@H]2[C@@H]1[C@H]3[C@H](C3(C)C)CCC2=C)O
drug_13342	CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O
drug_442424	COC(=O)C1=CO[C@H]([C@H]2[C@@H]1CC=C2CO)O
drug_5327043	CS(=O)(=O)C1=CC=C(C=C1)C2=C(C3=C(C=C2)C=C(C=C3)O)OC4=CC=C(C=C4)OCCN5CCCCC5
drug_25048	[O-]S(=O)(=S)[O-].[O-]S(=O)(=S)[O-].[Na+].[Na+].[Na+].[Au+]
drug_5353431	CC1=CC=C(C=C1)S(=O)(=O)/C=C/C#N
drug_24644	O.O.O.O.O.O.[Mg+2].[Cl-].[Cl-]
drug_16590	C=CCSSCC=C
drug_5329480	CS(=O)(=O)CCNCC1=NC(=CS1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl
drug_7144	CC1=CC(=C(C=C1)O)OC
drug_5311111	C1C[C@H](N(C1)C(=O)[C@@H]2CCCN2C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCCN)N)C(=O)NCC(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CO)C(=O)N4CCC[C@H]4C(=O)N[C@@H](CC5=CC=CC=C5)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O
drug_168924	C(=O)([O-])[O-].C(=O)([O-])[O-].C(=O)([O-])[O-].[La+3].[La+3]
drug_57697	CC1=CC=CN2C1=NC=C(C2=O)C3=NNN=N3
drug_3028194	[Li]
drug_5311067	C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@H]1C(=O)CO)C)O)F)C
drug_444972	C(=C/C(=O)O)\C(=O)O
drug_5289590	C([C@H]([C@@H](C(=O)CO)O)O)O
drug_159278	C1=CC(=CC=C1CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O
drug_62755	[SH-].[Cu].[Cu+]
drug_135398579	C[C@@H](C(=O)C1=NC2=C(NC1)N=C(NC2=O)N)O
drug_208898	CCCCC1=C(C2=C(O1)C=CC(=C2)NS(=O)(=O)C)C(=O)C3=CC=C(C=C3)OCCCN(CCCC)CCCC
drug_9994897	C1=CC(=CC=C1CCNC(=O)/C=C/C2=CC(=C(C=C2)O)O)O
drug_7416	C1=CC=C(C=C1)[N+](=O)[O-]
drug_115239	CS(=O)(=O)C1=CC=C(C=C1)N2C(=CC(=N2)C(F)(F)F)C3=CC=C(C=C3)F
drug_10214	C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N
drug_50367	CC(C)N1C(=NC(C)(C)C)SCN(C1=O)C2=CC=CC=C2
drug_92815	C[As]=O
drug_41684	CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-]
drug_23673461	[O-]Br(=O)=O.[K+]
drug_19284	CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCC
drug_4542	CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34
drug_456201	CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OC[C@H]3CO[C@](O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl
drug_7240495	CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N/OC)/C3=CSC(=N3)N)SC1)C(=O)[O-]
drug_8617	C1=CC=C2C(=C1)C(=CN2)CCCC(=O)O
drug_5311057	COC1=CC=CC=C1CN[C@H]2CCCN[C@H]2C3=CC=CC=C3
drug_37632	CN(C)CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4
drug_5311333	C[C@@H]1C[C@H]2[C@@H](C[C@H]3[C@H](O2)[C@H]([C@@H]([C@H]4[C@H](O3)[C@H]([C@@H]([C@]5(O4)C[C@@H](CO5)O)C)C)O)C)O[C@H]6C[C@@H]7[C@]([C@@H](C[C@@H]8[C@@H](O7)C/C=C\C[C@@H]9[C@@H](O8)C=C[C@@H]2[C@@H](O9)C=C[C@@H]3[C@@H](O2)C[C@@H]2[C@@H](O3)[C@@H]([C@@H]3[C@@H](O2)CC=C[C@@H](O3)/C=C/[C@@H](CO)O)O)O)(O[C@@H]6C1)C
drug_2207	C(CP(=O)(O)O)C(C(=O)O)N
drug_5473310	C1=CC(=C(C=C1C2=CC3=CC(=CC(=C3C(=O)O2)O)O)O)O
drug_135564749	CC1=CC(=CC(=C1OCCO)C)C2=NC3=C(C(=CC(=C3)OC)OC)C(=O)N2
drug_84979	[O-]Br(=O)=O
drug_11965427	CS(=O)(=O)C1=CC=CC(=C1)C[C@@H](C(=O)O)NC(=O)C2=C(C=C3CN(CCC3=C2Cl)C(=O)C4=CC5=C(C=C4)C=CO5)Cl
drug_14604	CCN(CC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O
drug_2346	C1=CC=C(C=C1)CN=C=S
drug_216241	COCCOCOC1=C(C=C2C=C(C=CC2=C1)C3=CC=C(C=C3)C(=O)O)C45CC6CC(C4)CC(C6)C5
drug_638129	C/C(=C\C(=O)O)/C(=O)O
drug_3036127	CCOC(=O)CNC(=O)[C@H](CSC(=O)[C@@H](C)O)NC(=O)[C@H](CCC(=O)O)N
drug_11304743	CN(C1=C(N=C(N=C1N)C2=NN(C3=C2C=CC=N3)CC4=CC=CC=C4F)N)C(=O)OC
drug_11245596	C1CN(CCC1C(=O)O)CC2=CC=C(C=C2)OC3=NC4=CC=CC=C4S3
drug_608583	CC1=CC2=C(C(=CC(=C2C(C)C)O)C)C(=O)C1=O
drug_5312126	CN([C@@H](CC1=CC=C(C=C1)OS(=O)(=O)C2=CC=CC3=C2C=CN=C3)C(=O)N4CCN(CC4)C5=CC=CC=C5)S(=O)(=O)C6=CC=CC7=C6C=CN=C7
drug_33630	C1CN(CCC1(C2=CC(=C(C=C2)Cl)C(F)(F)F)O)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F
drug_5354618	[Cs]
drug_6360	CC(C)C
drug_11392	C1=CC=C2C=C(C=CC2=C1)[N+](=O)[O-]
drug_458027	C1=CC(=CC(=C1)C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O
drug_3035454	CC1=C(C(=O)C=CO1)[O-].CC1=C(C(=O)C=CO1)[O-].O=[V+2]
drug_1549000	C1CN(CCN1CCOCC(=O)O)[C@H](C2=CC=CC=C2)C3=CC=C(C=C3)Cl
drug_45073445	CS(=O)(=O)O.CS(=O)(=O)O.C1CO[C@H](CN1)COC2=CC=CC3=C2OCC(=C3)CN4CCOCC4
drug_3382	CC(=O)OCC(=O)C12C(CC3C1(CC(C4(C3CC(C5=CC(=O)C=CC54C)F)F)O)C)OC(O2)(C)C
drug_10214423	B(CCCCC(C(=O)O)N)(O)O
drug_44160264	CC1=CC(=C(N=C1OC(F)F)C)NC2=NC(=CN(C2=O)[C@H](COC)C3CC3)C#N
drug_11476710	CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=N[N-]N=N4)CO)Cl.[K+]
drug_9568512	CC(=O)NC1=CC=C(C=C1)/C=N/NC(=S)N
drug_1127	C1CCSC1
drug_123147	[CH2]C1=CC=CC=C1
drug_3074	COC1=CC(=CC(=C1OC)OC)C(=O)OCCCN2CCCN(CC2)CCCOC(=O)C3=CC(=C(C(=C3)OC)OC)OC
drug_459617	C1=CC2=C(C=CC(=C2N=C1)O)C(=O)O
drug_123351	[O-]Cl(=O)(=O)=O
drug_9829395	C1C[C@@H](C2=CC=CC=C2C1)N(CC3=CC(=CC=C3)OC4=CC=CC=C4)C(=O)C5=CC(=C(C=C5C(=O)O)C(=O)O)C(=O)O
drug_135510215	CCN(C(=N)N[N+](=O)[O-])N=O
drug_464	C1=CC=C(C=C1)C(=O)NCC(=O)O
drug_5281077	CCC(/C=C/Cl)(C#C)O
drug_607	C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O
drug_4763	CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2
drug_2995	CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31
drug_157995	C[C@]12CCCC(C1=CC(=O)O2)(C)C
drug_100185	CC1(C2=CC(=C(C=C2CCN1)O)O)C(=O)O
drug_2746	CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N
drug_222284	CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C
drug_30323	C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O
drug_5310971	C1CN2CCC1[C@@]3(C2)CNC(=O)O3
drug_9934458	CC1=C(C=CC(=C1)SCC2=C(N=C(S2)C3=CC(=C(C=C3)C(F)(F)F)F)C)OCC(=O)O
drug_8663	C1=CC=C2C=C(C=CC2=C1)O
drug_3922	CC1=CC2=C(C=C1C3(CC3)C4=NC=C(C=C4)C(=O)O)C(CCC2(C)C)(C)C
drug_198763	CCN1C(=CC2=CC=CC=[N+]2CC)SC(=C3N(C4=CC=CC=C4S3)C)C1=O.[Cl-]
drug_28554	CCN(CC)CCNC(=O)COC1=CC=C(C=C1)Cl
drug_104799	CCOP(=O)(C(C)NC(=O)N(CCCl)N=O)OCC
drug_12753	C1=CC=[N+](C=C1)[O-]
drug_9794141	CN1CCC[C@H]1COC2=CN=CC=C2
drug_91716	CN(C1=CC=CC=C1)C(=O)COC2=NC3=CC=CC=C3S2
drug_11815492	C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)(C)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O
drug_6324595	C[C@H](C1=CC(=CC=C1)C(=O)O)NC[C@@H](CP(=O)(CCCCCNC(=O)C2=CC(=C(C=C2O)N=[N+]=[N-])I)O)O
drug_128848	CC(C1=CC2=C(C=C1)OC(=N2)C3=CC=C(C=C3)Cl)C(=O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O
drug_6075	CN1CCCC(C1)CN2C3=CC=CC=C3SC4=CC=CC=C42
drug_3031	C1=CC(=C(C(=C1)Cl)C#N)Cl
drug_165000	C1=CC(=C(C=C1C2=C(C=C3C(=CC(=O)C=C3O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O2)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O
drug_5494506	CCC(C(=O)N1C2=CC=CC=C2SC3=CC=CC=C31)SC4=NC5=C(C6=CC=CC=C6N5)N=N4
drug_14457	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.N.[Fe+3]
drug_17748437	CC(=O)O[C@H]1[C@H]2CC[C@@H]3[C@]4(CCCC([C@@H]4CC[C@]3([C@@H]2C[C@@H](O1)C5=CC(=O)OC5O)C)(C)C)C
drug_11338749	C1C(CN1CCCOCCC2=CC3=C(C=C2)SC=C3)O.C(=C\C(=O)O)\C(=O)O
drug_61191	C1=CC=C(C=C1)N[N+](=O)[O-]
drug_5781	C1(=O)C(=O)NC(=O)NC1=O
drug_1013376	CC(=O)NC1=CC=C(C=C1)NC(=S)NC(=O)C2=CC=C(C=C2)C(C)(C)C
drug_6435890	CCC(C)[C@@H]1[C@H](C=C[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)C.C[C@H]1/C=C/C=C/2\CO[C@H]3[C@@]2([C@@H](C=C([C@H]3O)C)C(=O)O[C@H]4C[C@@H](C/C=C(/[C@H]1O[C@H]5C[C@@H]([C@H]([C@@H](O5)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O)OC)OC)\C)O[C@]7(C4)C=C[C@@H]([C@H](O7)C(C)C)C)O
drug_82145	CCCCCCCCCCCCCCC(C(=O)O)Br
drug_6580	C(C(=O)N)Cl
drug_183782	CCCCN1CCC(CC1)CCC(=O)C2=CC(=C(C=C2OC)N)Cl
drug_21989623	C1=CN=C(N1)CS
drug_166842	CC1=CC=C(C=C1)C(C(C)NC(C)C)O
drug_1671	COC1=CC2=C(CC3C4C2(CCCC4)CCN3)C=C1
drug_21592249	CSC(=O)OCC1=C[C@@H]([C@H]2[C@@H]1[C@@H](OC=C2C(=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O
drug_1316	C[N+]1(CCN(CC1)C2=CC=CC=C2)C
drug_7672	C1=CC=C(C=C1)N=C=O
drug_3121	CCCC(CCC)C(=O)O
drug_155173	C[C@H]1C[C@@H]2[C@H](CC=C1CCC(=O)C)C(=C)C(=O)O2
drug_133021	CC1(CC2=C(C(=C(N2C1)CC(=O)O)C3=CC=C(C=C3)Cl)C4=CC=CC=C4)C
drug_381851	CC(=CCC(CC1=C2C(=C(C=C1O)OC)C(=O)C(C(O2)C3=C(C=C(C=C3)O)O)O)C(=C)C)C
drug_5317564	CC(=CCC/C(=C/COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2)/C)C
drug_101677278	CC1=C([C@H](C(=C([O-])OC)C(=N1)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCCC[NH2+]C[C@@H](COC3=CC=CC=C3)O
drug_6912226	C[C@H](CCC(=O)O)C[C@H](C)C[C@H](C)C(=O)/C=C(/[C@H](C)C[C@H](C)C/C=C/[C@@H](C)[C@H]([C@@H](C)[C@H](C[C@@H]1CC[C@@](O1)(C)[C@H]2CC[C@@](O2)(C)[C@@H](C)O)O)O)\O
drug_1988	CCC1=CC=CC(=C1N(COCC)C(=O)CCl)C
drug_2320	CC1=NC=C(C(=N1)N)CN(C=O)C(=C(CCOP(=O)(O)O)SC(=O)C2=CC=CC=C2)C
drug_6442177	C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OCCO)C)/C)O)OC)C)C)/C)OC
drug_11018329	C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@H]([C@@H](O8)CO)O)O)O)O[C@H]9[C@@H]([C@@H]([C@H]([C@@H](O9)C)O)O)O)C)C)C)OC1
drug_492132	CC(=NN=C(N)N)C1=CC(=CC(=C1)NC(=O)CCCCCCCCC(=O)NC2=CC(=CC(=C2)C(=NN=C(N)N)C)C(=NN=C(N)N)C)C(=NN=C(N)N)C
drug_46229071	C/C=C\1/CN2[C@H]3C[C@@H]1[C@@]([C@@]45[C@@]3(NC6=CC=CC=C64)O[C@H]2C5)(COC(=O)C7=CC(=C(C=C7)OC)OC)C(=O)OC
drug_3467590	C1=CC=C2C(=C1)N=C3N2C(=O)C4=CC=CC5=C(C=CC3=C54)C(=O)O
drug_3149	CCCCCCCCCCCC[N+](C)(C)CCOC1=CC=CC=C1
drug_132966	CC(C1=CC(=CC=C1)C(=O)O)NCC(CP(=O)(CC2CCCCC2)O)O
drug_1038	[H+]
drug_56845205	C[C@]12CCC3(C[C@@H]1CC[C@@H]4[C@@H]2CC[C@]5([C@H]4CC[C@@H]5O)C)N(C(CO3)(C)C)[O]
drug_102336202	C/C=C(\C)/C(=O)O[C@H]1[C@@H](C(C[C@@H]2[C@]1([C@@H]([C@@H]([C@@]3(C2=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O[C@H]7[C@@H]([C@H]([C@@H](O7)CO)O)O)O[C@H]8[C@@H]([C@H]([C@H]([C@H](O8)CO)O)O)O)C)C)C)O)O)CO)(C)C)OC(=O)/C(=C/C)/C
drug_31373	C(=C(Cl)Cl)(Cl)Cl
drug_91458	C1=CO[C@H]([C@H]2[C@@H]1[C@@H](C=C2CO)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O
drug_19539	C1=CC=C(C=C1)OC2=CC=CC(=C2)C(=O)O
drug_5322095	CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC(OC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COC(=O)CCCCCCC/C=C\C/C=C\CCCCC
drug_10438	CC(=CC(=O)C=C(C)C)C
drug_1150	C1=CC=C2C(=C1)C(=CN2)CCN
drug_77982	C([C@H]([C@H]([C@H](C=O)O)O)O)OP(=O)(O)O
drug_10169092	CCCCCCCCCCCCCCC(C(=O)N[C@@H](CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)[C@@H](/C=C/CC/C=C/CCCCCCCCC)O)O
drug_72284	C1=C(C=C(C(=C1O)O)O)C(=O)OC[C@@H]2[C@@H]3[C@@H]([C@H]([C@@H](O2)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C6=C5[C@H]([C@@H](C(=O)O3)CC(=O)O)[C@@H](C(=O)O6)O)O)O)OC(=O)C7=CC(=C(C(=C7)O)O)O
drug_135413546	C\1CNC(=O)C2=C(/C1=C\3/C(=O)NC(=N3)N)C=C(N2)Br
drug_13676	CCOP(=S)(CC)SC1=CC=CC=C1
drug_9805651	CCCCCC[C@H]1[C@@H](OC1=O)C[C@H](C/C=C\C/C=C\CCCCC)OC(=O)[C@H](CC(C)C)NC=O
drug_36462	C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
drug_931	C1=CC=C2C=CC=CC2=C1
drug_2738130	CC(C)CCCC(C)C1CC(=O)C2=C3CCC4CC(CCC4(C3CCC12C)C)O
drug_6604954	C[N+](C)(C)CCCCCNCC12CC3CC(C1)CC(C3)C2.Br.[Br-]
drug_517277	O=[Cr]O[Cr]=O
drug_3047810	COC1=CC=C(C=C1)N2C[C@@H](OC2=O)CN3CCC(CC3)(C4=CC5=C(C=C4)OCO5)O
drug_6918003	CN1[C@@H]2CCC[C@H]1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C.Cl
drug_30602	CC(C)(C(=O)OC)OC1=CC=C(C=C1)C2=CC=C(C=C2)Cl
drug_5052	COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC
drug_21706	C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)N
drug_41781	CC1=CC(=CC=C1)NC2=C(C=NC=C2)S(=O)(=O)NC(=O)NC(C)C
drug_16046068	C1C[C@H](N[C@H]1C2=CC=C(C=C2)OCC3=CC=CC=C3F)C(=O)N
drug_5161	C1=CC=C(C(=C1)C(=O)OC2=CC=CC=C2C(=O)O)O
drug_4641	CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3
drug_836	C1=CC(=C(C=C1CC(C(=O)O)N)O)O
drug_5311246	C1CC2=C(C=CC=C2OCC(=O)O)C(=C1)CCON=C(C3=CC=CC=C3)C4=CN=CC=C4
drug_6857	CCCCC1=CC2=CC=CC=C2C(=N1)OCCN(C)C
drug_6435432	CCCCCC(/C=C/C=O)OO
drug_135489933	C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3N2CC(=O)N/N=C/C4=CC(=C(C=C4)O)Br
drug_5568	CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)C(F)(F)F
drug_127626	C[C@@]12CCC(=O)C([C@H]1C[C@H](C34[C@H]2CCC(C3O)C(=C)C4=O)O)(C)C
drug_4416	COC1=CC2=C(C=C1)C(=C(CC2)C3=CC=CC=C3)C4=CC=C(C=C4)OCCN5CCCC5
drug_173657	CN1CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3Br)OC)OC)O)OC
drug_6325610	CC1=C2C3=C(C4=CNC5=C(C(=O)C(=O)C(=C45)C3=CN2)C)C(=O)C1=O
drug_119058	CC1=C(C(=O)C(=C(C1=O)OC)OC)CC=C(C)CCC=C(C)C
drug_25154714	CC(C)[C@@H](C(=O)N1CCC[C@H]1C2=NC=C(N2)C3=CC=C(C=C3)C4=CC=C(C=C4)C5=CN=C(N5)[C@@H]6CCCN6C(=O)[C@H](C(C)C)NC(=O)OC)NC(=O)OC
drug_5487654	CC[C@H]([C@H]([C@@H]([C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC(=O)[C@@H]4[C@@]3(C[C@H]([C@H](C4)O)O)C)C)O)O)C(C)C
drug_28598	C1=CC2=C3C(=C1)C=CC4=C5C=C(C=CC5=CC(=C43)C=C2)O
drug_5311229	CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1C/C=C\CCCC(=O)O)OC)OC
drug_5909	CC[C@H]1[C@H](COC1=O)CC2=CN=CN2C.Cl
drug_9165	C1=CC=C2C(=C1)C=C3C4=CC=CC=C4C5=CC=CC=C5C3=N2
drug_9948645	CCC1=C(N=C2C=CC(=CC2=C1)C(=O)C3CCC(CC3)OC)C
drug_5458999	C1=CC(=C(C=C1/C=C/C2=C3C(C(OC3=CC(=C2)O)C4=CC(=C(C=C4)O)O)C5=CC(=CC(=C5)O)O)O)O
drug_9554	C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
drug_332427	COC1=C(C=CC(=C1)C[C@H]2CO[C@@H]([C@H]2CO)C3=CC(=C(C=C3)O)OC)O
drug_2793	C1CCN(CC1)C2(CCN(CC2)CCCN3C4=CC=CC=C4CCC5=C3C=C(C=C5)Cl)C(=O)N
drug_10017512	COC1=C(C=CC(=C1)C2=CC(=O)C3=CC=CC=C3O2)[N+](=O)[O-]
drug_22985	[NH4+].[N+](=O)([O-])[O-]
drug_420552	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C(=O)OC6C(C(C(C(O6)CO)O)O)O)O)O)C)C)C2C1)CO)C(=O)OC7C(C(C(C(O7)CO)O)O)O)C
drug_192302	C[C@]12CC[C@@H](C([C@@H]1CCC3([C@@H]2C=CC4=C(C(=O)C(=O)C43C)O)C)(C)C)O
drug_24978544	COCCOCCOCC1=C[N+](=C(C=C1)[S-])O.COCCOCCOCC1=C[N+](=C(C=C1)[S-])O.[Zn]
drug_47759	CCCCOC(=O)N(C)SN(C)C(=O)OC1=CC=CC2=C1OC(C2)(C)C
drug_2973	CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O
drug_5282054	C/C=C/C/C=C/CCC(=O)[C@@H]1[C@@H](O1)C(=O)N
drug_4490	CC1CCC(OC1C(C)C(=O)O)CC2CC(C(C3(O2)C(CC(O3)(C)C4CCC(O4)(C)C5C(CC(O5)C6C(CC(C(O6)(CO)O)C)C)C)C)C)OC
drug_63014	CN(C)C[C@@H]1CCCC[C@@]1(C2=CC(=CC=C2)OC)O.Cl
drug_55253543	CC(CC1=CC2=C(C=C1)NC=C2)N
drug_54765	CC(C)(C)NCC(C1=CC(=CC(=C1)OC(=O)N(C)C)OC(=O)N(C)C)O.Cl
drug_2707	C(C(Cl)(Cl)Cl)(O)O
drug_1342	C1CN(CCN1)C2=CC=CC3=CC=CC=C32
drug_128387	CC1=C(C(C(=C(N1)C)C(=O)OC)C2=C(C=CC(=C2)[N+](=O)[O-])OCCCCNCC(COC3=CC=CC=C3)O)C(=O)OC
drug_6857447	CC1=CC(=C(C2=C1O[C@](CC2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)O
drug_14923	[NH4+].[OH-]
drug_3278	CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl
drug_4044	CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C
drug_76966897	C[C@H]([C@H]1C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)[C@@H](CC5=CC=CC=C5)NC(=O)CN6CCN(CCN(CCN(CC6)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])C(=O)N[C@@H]([C@@H](C)O)C(=O)O)O.[177Lu+3]
drug_136253316	C1=CC(=CC=C1CCC2=CNC3=C2C(=O)NC(=N3)N)C(=O)N[C@@H](CCC(=O)[O-])C(=O)O.[Na+].[Na+]
drug_177863	CCC(C)(C)C(=O)OC1=C(C(=O)OC12CCCCC2)C3=C(C=C(C=C3)Cl)Cl
drug_5358	CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C
drug_16129616	CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)N1)CC(=O)N)CO)N)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC2=CN=CN2)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)N)C(=O)NC(C(C)O)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)N4CCCC4C(=O)NC(CCCNC(=N)N)C(=O)NC(C(C)O)C(=O)NC(CC(=O)N)C(=O)NC(C(C)O)C(=O)NCC(=O)NC(CO)C(=O)NCC(=O)NC(C(C)O)C(=O)N5CCCC5C(=O)N)C(C)O)CO
drug_5796	CCOCCOCCOC(C)OC1=CC2=C(C=C1)OCO2
drug_130779	CCOC1=CC2=C(C=C1)C(=CC(=O)O2)C(F)(F)F
drug_13109	CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34
drug_2893	CC1CC(CC(C1)(C)C)OC(=O)C(C2=CC=CC=C2)O
